StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_BallotBoxStuffing,consent,Q78,gender,gender_4_TEXT,Q102,education level,college year,degree type,desiner,desiner_1_TEXT,years of experience,stimuli-2d-3-1-li_1,stimuli-2d-3-1-va,stimuli-2d-3-1-ar,stimuli-2d-3-1-do,stimuli-2d-3-2-li_1,stimuli-2d-3-2-va,stimuli-2d-3-2-ar,stimuli-2d-3-2-do,stimuli-2d-3-3-li_1,stimuli-2d-3-3-va,stimuli-2d-3-3-ar,stimuli-2d-3-3-do,stimuli-2d-5-1-li_1,stimuli-2d-5-1-va,stimuli-2d-5-1-ar,stimuli-2d-5-1-do,stimuli-2d-5-2-li_1,stimuli-2d-5-2-va,stimuli-2d-5-2-ar,stimuli-2d-5-2-do,stimuli-2d-5-3-li_1,stimuli-2d-5-3-va,stimuli-2d-5-3-ar,stimuli-2d-5-3-do,stimuli-2d-8-1-li_1,stimuli-2d-8-1-va,stimuli-2d-8-1-ar,stimuli-2d-8-1-do,stimuli-2d-8-2-li_1,stimuli-2d-8-2-va,stimuli-2d-8-2-ar,stimuli-2d-8-2-do,stimuli-2d-8-3-li_1,stimuli-2d-8-3-va,stimuli-2d-8-3-ar,stimuli-2d-8-3-do,stimuli-2d-13-1-li_1,stimuli-2d-13-1-va,stimuli-2d-13-1-ar,stimuli-2d-13-1-do,stimuli-2d-13-2-li_1,stimuli-2d-13-2-va,stimuli-2d-13-2-ar,stimuli-2d-13-2-do,stimuli-2d-13-3-li_1,stimuli-2d-13-3-va,stimuli-2d-13-3-ar,stimuli-2d-13-3-do,stimuli-2d-22-1-li_1,stimuli-2d-22-1-va,stimuli-2d-22-1-ar,stimuli-2d-22-1-do,stimuli-2d-22-2-li_1,stimuli-2d-22-2-va,stimuli-2d-22-2-ar,stimuli-2d-22-2-do,stimuli-2d-22-3-li_1,stimuli-2d-22-3-va,stimuli-2d-22-3-ar,stimuli-2d-22-3-do,stimuli-2d-36-1-li_1,stimuli-2d-36-1-va,stimuli-2d-36-1-ar,stimuli-2d-36-1-do,stimuli-2d-36-2-li_1,stimuli-2d-36-2-va,stimuli-2d-36-2-ar,stimuli-2d-36-2-do,stimuli-2d-36-3-li_1,stimuli-2d-36-3-va,stimuli-2d-36-3-ar,stimuli-2d-36-3-do,stimuli-2d-60-1-li_1,stimuli-2d-60-1-va,stimuli-2d-60-1-ar,stimuli-2d-60-1-do,stimuli-2d-60-2-li_1,stimuli-2d-60-2-va,stimuli-2d-60-2-ar,stimuli-2d-60-2-do,stimuli-2d-60-3-li_1,stimuli-2d-60-3-va,stimuli-2d-60-3-ar,stimuli-2d-60-3-do,stimuli-2d-98-1-li_1,stimuli-2d-98-1-va,stimuli-2d-98-1-ar,stimuli-2d-98-1-do,stimuli-2d-98-2-li_1,stimuli-2d-98-2-va,stimuli-2d-98-2-ar,stimuli-2d-98-2-do,stimuli-2d-98-3-li_1,stimuli-2d-98-3-va,stimuli-2d-98-3-ar,stimuli-2d-98-3-do,stimuli-2d-162-1-li_1,stimuli-2d-162-1-va,stimuli-2d-162-1-ar,stimuli-2d-162-1-do,stimuli-2d-162-2-li_1,stimuli-2d-162-2-va,stimuli-2d-162-2-ar,stimuli-2d-162-2-do,stimuli-2d-162-3-li_1,stimuli-2d-162-3-va,stimuli-2d-162-3-ar,stimuli-2d-162-3-do,stimuli-2d-266-1-li_1,stimuli-2d-266-1-va,stimuli-2d-266-1-ar,stimuli-2d-266-1-do,stimuli-2d-266-2-li_1,stimuli-2d-266-2-va,stimuli-2d-266-2-ar,stimuli-2d-266-2-do,stimuli-2d-266-3-li_1,stimuli-2d-266-3-va,stimuli-2d-266-3-ar,stimuli-2d-266-3-do,stimuli-3d-3-1-li_1,stimuli-3d-3-1-va,stimuli-3d-3-1-ar,stimuli-3d-3-1-do,stimuli-3d-3-2-li_1,stimuli-3d-3-2-va,stimuli-3d-3-2-ar,stimuli-3d-3-2-do,stimuli-3d-3-3-li_1,stimuli-3d-3-3-va,stimuli-3d-3-3-ar,stimuli-3d-3-3-do,stimuli-3d-5-1-li_1,stimuli-3d-5-1-va,stimuli-3d-5-1-ar,stimuli-3d-5-1-do,stimuli-3d-5-2-li_1,stimuli-3d-5-2-va,stimuli-3d-5-2-ar,stimuli-3d-5-2-do,stimuli-3d-5-3-li_1,stimuli-3d-5-3-va,stimuli-3d-5-3-ar,stimuli-3d-5-3-do,stimuli-3d-8-1-li_1,stimuli-3d-8-1-va,stimuli-3d-8-1-ar,stimuli-3d-8-1-do,stimuli-3d-8-2-li_1,stimuli-3d-8-2-va,stimuli-3d-8-2-ar,stimuli-3d-8-2-do,stimuli-3d-8-3-li_1,stimuli-3d-8-3-va,stimuli-3d-8-3-ar,stimuli-3d-8-3-do,stimuli-3d-13-1-li_1,stimuli-3d-13-1-va,stimuli-3d-13-1-ar,stimuli-3d-13-1-do,stimuli-3d-13-2-li_1,stimuli-3d-13-2-va,stimuli-3d-13-2-ar,stimuli-3d-13-2-do,stimuli-3d-13-3-li_1,stimuli-3d-13-3-va,stimuli-3d-13-3-ar,stimuli-3d-13-3-do,stimuli-3d-22-1-li_1,stimuli-3d-22-1-va,stimuli-3d-22-1-ar,stimuli-3d-22-1-do,stimuli-3d-22-2-li_1,stimuli-3d-22-2-va,stimuli-3d-22-2-ar,stimuli-3d-22-2-do,stimuli-3d-22-3-li_1,stimuli-3d-22-3-va,stimuli-3d-22-3-ar,stimuli-3d-22-3-do,stimuli-3d-36-1-li_1,stimuli-3d-36-1-va,stimuli-3d-36-1-ar,stimuli-3d-36-1-do,stimuli-3d-36-2-li_1,stimuli-3d-36-2-va,stimuli-3d-36-2-ar,stimuli-3d-36-2-do,stimuli-3d-36-3-li_1,stimuli-3d-36-3-va,stimuli-3d-36-3-ar,stimuli-3d-36-3-do,stimuli-3d-60-1-li_1,stimuli-3d-60-1-va,stimuli-3d-60-1-ar,stimuli-3d-60-1-do,stimuli-3d-60-2-li_1,stimuli-3d-60-2-va,stimuli-3d-60-2-ar,stimuli-3d-60-2-do,stimuli-3d-60-3-li_1,stimuli-3d-60-3-va,stimuli-3d-60-3-ar,stimuli-3d-60-3-do,stimuli-3d-98-1-li_1,stimuli-3d-98-1-va,stimuli-3d-98-1-ar,stimuli-3d-98-1-do,stimuli-3d-98-2-li_1,stimuli-3d-98-2-va,stimuli-3d-98-2-ar,stimuli-3d-98-2-do,stimuli-3d-98-3-li_1,stimuli-3d-98-3-va,stimuli-3d-98-3-ar,stimuli-3d-98-3-do,stimuli-3d-162-1-li_1,stimuli-3d-162-1-va,stimuli-3d-162-1-ar,stimuli-3d-162-1-do,stimuli-3d-162-2-li_1,stimuli-3d-162-2-va,stimuli-3d-162-2-ar,stimuli-3d-162-2-do,stimuli-3d-162-3-li_1,stimuli-3d-162-3-va,stimuli-3d-162-3-ar,stimuli-3d-162-3-do,stimuli-3d-266-1-li_1,stimuli-3d-266-1-va,stimuli-3d-266-1-ar,stimuli-3d-266-1-do,stimuli-3d-266-2-li_1,stimuli-3d-266-2-va,stimuli-3d-266-2-ar,stimuli-3d-266-2-do,stimuli-3d-266-3-li_1,stimuli-3d-266-3-va,stimuli-3d-266-3-ar,stimuli-3d-266-3-do,stimuli-dot-3-1-li_1,stimuli-dot-3-1-va,stimuli-dot-3-1-ar,stimuli-dot-3-1-do,stimuli-dot-3-2-li_1,stimuli-dot-3-2-va,stimuli-dot-3-2-ar,stimuli-dot-3-2-do,stimuli-dot-3-3-li_1,stimuli-dot-3-3-va,stimuli-dot-3-3-ar,stimuli-dot-3-3-do,stimuli-dot-5-1-li_1,stimuli-dot-5-1-va,stimuli-dot-5-1-ar,stimuli-dot-5-1-do,stimuli-dot-5-2-li_1,stimuli-dot-5-2-va,stimuli-dot-5-2-ar,stimuli-dot-5-2-do,stimuli-dot-5-3-li_1,stimuli-dot-5-3-va,stimuli-dot-5-3-ar,stimuli-dot-5-3-do,stimuli-dot-8-1-li_1,stimuli-dot-8-1-va,stimuli-dot-8-1-ar,stimuli-dot-8-1-do,stimuli-dot-8-2-li_1,stimuli-dot-8-2-va,stimuli-dot-8-2-ar,stimuli-dot-8-2-do,stimuli-dot-8-3-li_1,stimuli-dot-8-3-va,stimuli-dot-8-3-ar,stimuli-dot-8-3-do,stimuli-dot-13-1-li_1,stimuli-dot-13-1-va,stimuli-dot-13-1-ar,stimuli-dot-13-1-do,stimuli-dot-13-2-li_1,stimuli-dot-13-2-va,stimuli-dot-13-2-ar,stimuli-dot-13-2-do,stimuli-dot-13-3-li_1,stimuli-dot-13-3-va,stimuli-dot-13-3-ar,stimuli-dot-13-3-do,stimuli-dot-22-1-li_1,stimuli-dot-22-1-va,stimuli-dot-22-1-ar,stimuli-dot-22-1-do,stimuli-dot-22-2-li_1,stimuli-dot-22-2-va,stimuli-dot-22-2-ar,stimuli-dot-22-2-do,stimuli-dot-22-3-li_1,stimuli-dot-22-3-va,stimuli-dot-22-3-ar,stimuli-dot-22-3-do,stimuli-dot-36-1-li_1,stimuli-dot-36-1-va,stimuli-dot-36-1-ar,stimuli-dot-36-1-do,stimuli-dot-36-2-li_1,stimuli-dot-36-2-va,stimuli-dot-36-2-ar,stimuli-dot-36-2-do,stimuli-dot-36-3-li_1,stimuli-dot-36-3-va,stimuli-dot-36-3-ar,stimuli-dot-36-3-do,stimuli-dot-60-1-li_1,stimuli-dot-60-1-va,stimuli-dot-60-1-ar,stimuli-dot-60-1-do,stimuli-dot-60-2-li_1,stimuli-dot-60-2-va,stimuli-dot-60-2-ar,stimuli-dot-60-2-do,stimuli-dot-60-3-li_1,stimuli-dot-60-3-va,stimuli-dot-60-3-ar,stimuli-dot-60-3-do,stimuli-dot-98-1-li_1,stimuli-dot-98-1-va,stimuli-dot-98-1-ar,stimuli-dot-98-1-do,stimuli-dot-98-2-li_1,stimuli-dot-98-2-va,stimuli-dot-98-2-ar,stimuli-dot-98-2-do,stimuli-dot-98-3-li_1,stimuli-dot-98-3-va,stimuli-dot-98-3-ar,stimuli-dot-98-3-do,stimuli-dot-162-1-li_1,stimuli-dot-162-1-va,stimuli-dot-162-1-ar,stimuli-dot-162-1-do,stimuli-dot-162-2-li_1,stimuli-dot-162-2-va,stimuli-dot-162-2-ar,stimuli-dot-162-2-do,stimuli-dot-162-3-li_1,stimuli-dot-162-3-va,stimuli-dot-162-3-ar,stimuli-dot-162-3-do,stimuli-dot-266-1-li_1,stimuli-dot-266-1-va,stimuli-dot-266-1-ar,stimuli-dot-266-1-do,stimuli-dot-266-2-li_1,stimuli-dot-266-2-va,stimuli-dot-266-2-ar,stimuli-dot-266-2-do,stimuli-dot-266-3-li_1,stimuli-dot-266-3-va,stimuli-dot-266-3-ar,stimuli-dot-266-3-do
2023-09-26 11:02,2023-09-26 12:11,EndereÃ§o IP,100,4173,Verdadeiro,2023-09-26 12:11,R_3hGVBQDmmM3OLEr,anonymous,EN,,Yes,Yes,Woman,,Female,2 year degree,,TecnÃ³logo em LogÃ­stica,No,,,1,3,1,1,1,4,1,1,1,3,1,1,1,3,1,1,1,2,2,3,1,3,1,1,2,3,1,2,3,4,1,1,4,3,1,2,3,3,1,3,3,3,1,3,4,3,1,3,4,3,1,2,4,2,2,2,5,3,1,2,4,3,2,2,5,2,2,4,4,3,1,3,5,3,1,3,5,3,1,3,5,3,1,3,5,2,3,4,5,1,1,5,5,1,4,4,5,3,1,3,5,3,1,3,5,1,5,5,5,2,1,3,5,4,1,4,5,3,1,3,1,3,1,2,1,3,1,1,1,3,2,2,1,3,1,1,1,3,1,1,1,4,1,2,3,3,1,1,3,3,1,3,4,3,1,3,4,3,1,3,4,3,1,3,4,3,1,3,4,3,1,1,4,3,1,2,5,3,1,2,4,3,2,2,4,3,1,2,4,3,1,3,4,3,1,3,4,3,2,3,4,3,1,2,5,3,3,3,5,3,1,2,5,1,5,5,5,1,4,4,5,4,1,3,5,1,4,4,5,1,5,5,5,3,1,3,5,1,5,5,1,4,1,1,1,3,1,2,1,3,1,1,1,4,1,2,1,3,1,1,1,3,1,2,4,3,1,3,2,3,1,3,2,3,1,3,4,3,1,2,2,3,3,3,3,2,2,2,3,3,1,1,4,3,1,3,3,3,3,3,4,2,1,2,5,1,1,5,4,3,2,3,5,2,2,4,5,1,5,5,5,3,1,3,5,3,5,4,5,1,1,4,5,1,1,5,5,2,1,1,5,1,5,4,5,2,3,4,5,1,4,5,5,3,1,3,5,1,5,5
2023-09-26 17:29,2023-09-26 17:57,EndereÃ§o IP,100,1709,Verdadeiro,2023-09-26 17:57,R_1i838KTnVKQIsPT,anonymous,EN,TRUE,Yes,Yes,Woman,,Female,4 year degree,,Letras com habilitaÃ§Ã£o em lÃ­ngua espanhola e suas respectivas literaturas,No,,,1,5,5,5,1,5,5,5,1,5,5,3,1,4,4,3,1,5,5,3,2,4,4,3,1,4,4,3,1,5,4,2,3,3,2,2,1,4,3,2,1,4,4,2,3,3,2,2,5,2,2,2,4,3,3,2,4,2,2,1,4,3,3,1,5,2,2,1,5,1,1,1,5,1,2,2,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,4,1,5,5,5,1,5,5,4,1,5,5,5,2,3,3,3,2,4,4,2,1,3,4,3,2,4,4,3,1,4,4,2,1,3,3,2,3,3,2,2,3,4,3,2,4,3,2,1,2,4,3,2,2,4,3,2,3,4,3,3,3,3,3,2,3,3,2,1,3,3,3,2,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,5,4,4,1,5,4,4,1,5,5,5,1,4,4,3,1,5,5,5,1,5,4,3,1,4,3,2,2,4,2,2,1,5,4,5,3,3,2,1,4,4,3,2,1,4,4,2,4,2,2,1,4,2,2,2,4,2,2,2,4,2,1,1,5,1,1,1,5,2,2,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,2,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1
2023-09-26 14:03,2023-09-27 09:41,EndereÃ§o IP,100,70680,Verdadeiro,2023-09-27 09:41,R_bgrl0gcrmqtPF3H,anonymous,EN,,Yes,Yes,Woman,,Female,High school graduate,,,No,,,1,4,3,5,1,5,1,5,1,5,1,1,2,5,2,5,2,5,2,4,1,5,1,5,1,5,1,5,1,5,3,5,3,3,2,5,3,4,3,4,3,4,4,2,4,3,4,3,3,5,2,4,4,2,4,2,4,2,4,2,4,4,3,3,4,3,3,2,5,3,4,3,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,2,5,1,5,1,5,1,5,1,1,1,5,1,1,2,5,2,4,1,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,1,5,1,5,2,5,3,5,2,5,1,4,3,4,2,3,3,4,3,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,3,3,1,5,3,5,3,3,4,2,3,4,3,3,5,1,5,1,5,1,5,1,4,3,3,4,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,2,5,2,5,3,5,2,4,2,4,3,5,3,4,2,5,2,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,4,3,3,3,5,1,5,1,5,1,5,1,4,2,5,1,4,3,3,3,4,1,5,1,4,3,4,4,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1
2023-10-06 16:26,2023-10-06 16:57,EndereÃ§o IP,100,1867,Verdadeiro,2023-10-06 16:57,R_2P1gkNXF9oqovnu,anonymous,EN,,Yes,Yes,Woman,,Female,2 year degree,,Gastronomy,Yes. My area of design is,Content,15,1,5,1,3,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,2,5,1,4,2,5,1,4,3,5,1,3,2,5,1,4,3,5,1,3,3,5,1,4,3,3,3,2,4,3,2,2,4,3,3,1,4,3,2,2,4,2,2,1,4,2,3,2,4,2,3,1,4,3,2,2,4,2,2,1,4,1,4,1,5,1,4,1,5,1,4,1,5,1,3,1,5,1,3,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,1,1,5,1,4,1,5,1,4,1,5,1,5,1,5,1,4,1,5,1,4,1,5,1,4,2,5,1,4,2,5,1,4,2,5,1,4,3,5,1,3,2,5,1,4,3,5,1,2,3,5,1,2,3,4,1,2,3,3,2,2,4,3,2,2,4,3,2,2,3,4,1,3,3,5,1,3,3,4,1,2,3,5,1,2,5,1,4,1,5,1,4,1,5,2,3,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,2,5,1,4,2,5,1,4,2,5,1,4,2,5,1,3,2,4,1,3,3,5,1,3,3,4,1,2,3,5,1,3,2,4,1,2,3,4,1,2,4,3,2,2,4,3,2,2,4,3,2,2,4,3,2,2,4,2,2,1,4,2,3,1,4,3,3,2,5,2,3,1,5,1,3,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,5,1,5,1,5,1
2023-10-06 15:48,2023-10-06 17:46,EndereÃ§o IP,100,7061,Verdadeiro,2023-10-06 17:46,R_3q9cmNfSqQApXdx,anonymous,EN,,Yes,Yes,Woman,,Female,Degree in progress (currently working on a degree),UX Writing,,Yes. My area of design is,Content design,1,1,5,1,5,1,4,1,5,1,5,1,5,2,5,1,5,2,5,1,5,1,5,1,5,2,5,1,5,3,4,1,4,3,4,2,4,3,4,2,3,3,3,2,3,4,3,2,3,3,3,2,3,4,3,3,2,5,1,4,1,4,2,3,2,4,3,2,3,5,1,4,2,5,1,4,2,5,2,3,2,5,1,4,5,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,2,5,1,4,1,5,1,4,1,5,1,5,1,5,1,4,1,1,5,1,5,1,5,1,5,1,5,1,5,3,4,1,4,2,4,1,5,2,5,1,5,3,3,2,4,2,4,1,5,3,4,1,4,3,4,1,4,3,3,2,3,4,3,2,3,4,2,3,2,4,3,3,3,4,3,2,3,4,3,2,3,4,3,2,3,4,2,3,3,4,3,2,2,3,4,2,3,4,2,3,2,5,1,4,1,5,1,5,1,5,1,5,2,5,1,4,5,5,1,5,1,5,1,4,1,5,1,5,1,5,1,4,1,5,1,4,1,2,5,1,5,1,5,1,5,1,5,1,5,2,4,1,5,1,5,1,5,1,5,1,5,2,4,1,5,2,5,1,5,1,5,1,5,3,3,2,4,3,4,2,4,4,3,2,3,4,3,3,3,4,3,2,4,4,3,2,3,4,3,2,3,4,3,3,2,5,2,4,2,5,1,4,1,5,2,3,2,5,1,4,2,5,1,4,2,5,1,4,1,5,1,4,1,5,1,4,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1
2023-10-06 17:16,2023-10-06 17:55,EndereÃ§o IP,100,2321,Verdadeiro,2023-10-06 17:55,R_9NYa2BGZpGCqLvP,anonymous,EN,,Yes,Yes,Woman,,Female,Professional degree,,PÃ³s graduaÃ§Ã£o EspecializaÃ§Ã£o em ProduÃ§Ã£o de conteÃºdo interativo,Yes. My area of design is,Chatbots Conversational design,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,4,3,3,2,4,3,5,1,5,3,3,3,2,4,3,3,2,4,3,3,1,4,2,4,1,5,1,5,1,5,1,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,2,5,2,3,3,4,2,3,2,5,2,4,1,5,1,5,1,5,1,4,2,5,2,3,4,2,4,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,1,2,4,1,5,2,5,1,4,2,5,1,5,3,4,2,4,2,5,1,4,3,3,3,2,2,4,2,3,3,4,2,2,3,3,2,3,3,4,2,3,5,1,5,1,5,2,5,1,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-06 17:34,2023-10-06 18:20,EndereÃ§o IP,100,2743,Verdadeiro,2023-10-06 18:20,R_25BMqS8ePsgm1SI,anonymous,EN,,Yes,Yes,Genderqueer,,Male,Professional degree,,Materials Engineering,No,,,2,4,2,2,1,5,1,4,1,5,2,4,2,4,2,3,2,4,2,3,2,5,1,3,2,3,3,2,4,3,4,2,2,3,4,2,3,3,3,3,3,3,3,3,4,2,3,2,4,2,4,2,3,3,3,3,4,2,4,2,4,1,4,2,5,2,4,2,5,1,5,1,5,1,4,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,4,1,5,1,4,1,5,2,4,2,4,2,3,2,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,4,2,4,2,3,3,3,3,4,3,4,1,4,2,4,2,4,2,4,2,4,2,3,2,3,3,2,3,5,2,4,2,4,2,4,2,4,3,3,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,3,1,5,1,4,1,5,1,4,2,5,3,3,2,4,2,3,2,4,2,2,2,2,4,2,2,3,3,3,2,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,2,4,1,3,3,3,1,4,3,4,2,5,1,5,1,4,3,2,2,5,1,5,1,4,2,3,2,4,4,2,2,5,1,5,1,5,2,3,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-06 19:35,2023-10-06 20:03,EndereÃ§o IP,100,1701,Verdadeiro,2023-10-06 20:03,R_2uUL2uRlHK63Jrx,anonymous,EN,,Yes,Yes,Man,,Male,4 year degree,,"Estatistica e Ciencia de dados, 4 anos",No,,,1,5,1,1,1,5,1,1,1,5,1,1,1,3,3,3,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,2,5,1,1,1,5,1,1,1,4,2,2,3,5,1,1,2,4,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,5,1,5,5,4,3,3,3,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,1,3,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,2,5,1,1,2,4,2,2,1,5,1,1,2,3,3,3,4,3,3,3,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,2,3,2,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,3,3,3,3,1,5,1,1,2,4,2,2,2,3,3,3,2,3,3,3,2,4,2,2,3,3,3,3,2,3,3,3,4,3,3,3,4,2,4,4,4,2,4,4,4,3,3,3,4,2,4,4,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,1,5,5
2023-10-06 21:48,2023-10-07 15:21,EndereÃ§o IP,100,63209,Verdadeiro,2023-10-07 15:21,R_1prmDheMIp1orJ8,anonymous,EN,,Yes,Yes,Woman,,Female,Professional degree,,Social communication - Advertising,No,,,1,4,1,5,1,5,1,5,1,5,1,4,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,2,5,1,5,3,4,1,5,3,3,2,4,3,3,3,3,3,3,3,3,4,2,3,3,4,3,3,3,4,2,3,2,5,1,4,2,4,2,4,2,4,3,3,3,5,1,4,2,5,1,4,1,5,1,4,1,5,1,5,1,5,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,2,5,1,5,1,1,5,2,5,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,4,1,5,1,5,2,5,1,4,2,4,1,5,3,3,2,3,3,4,2,4,4,3,3,2,3,3,2,4,3,3,3,3,3,3,2,3,3,3,2,4,3,3,3,3,4,3,3,3,3,3,2,3,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,3,4,1,5,2,4,1,4,4,3,3,2,3,3,3,3,3,3,2,3,3,3,2,4,4,2,4,2,4,2,4,2,5,1,4,2,5,1,5,1,5,1,4,2,4,2,4,2,5,1,5,1,5,4,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-08 12:36,2023-10-08 12:56,EndereÃ§o IP,100,1191,Verdadeiro,2023-10-08 12:56,R_BsmCcAR4LomkzTz,anonymous,EN,,Yes,Yes,Woman,,Female,Degree in progress (currently working on a degree),I'm studying international relation and I will finish this year,,No,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,1,5,2,4,1,5,1,5,1,4,2,4,1,4,2,4,2,4,2,4,2,4,3,3,2,3,3,3,3,3,3,3,3,3,4,2,3,1,4,2,3,1,3,3,2,2,4,2,3,2,4,2,4,2,4,2,3,3,4,2,3,2,4,2,3,3,4,2,4,2,4,2,4,1,5,1,5,1,5,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,3,2,5,1,4,1,3,3,4,2,3,3,3,3,3,2,4,1,4,3,3,3,4,3,3,2,3,3,3,2,3,4,2,2,1,4,2,4,2,3,3,3,3,4,2,3,1,2,3,2,4,3,3,4,1,5,1,5,1,5,1,5,1,4,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,5,1,5,1,4,2,4,2,3,2,3,3,2,3,3,2,3,2,3,3,2,4,2,4,1,3,3,3,2,3,3,2,3,3,3,2,4,4,2,3,1,4,2,4,2,4,2,3,2,3,3,3,3,4,2,3,2,5,1,5,1,5,1,4,1,4,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
